Iteration max_z min_z max_grad min_grad
560 0.000349277 -0.00035105 24.2047 0.439899
561 0.000346565 -0.000352884 24.2047 0.439893
562 0.000343697 -0.000354639 24.2047 0.439888
563 0.000340681 -0.00035631 24.2047 0.439883
564 0.000337521 -0.000357894 24.2047 0.439878
565 0.000334225 -0.00035939 24.2047 0.439873
566 0.000330799 -0.000360794 24.2047 0.439869
567 0.000327248 -0.000362103 24.2047 0.439866
568 0.000323581 -0.000363314 24.2047 0.439862
569 0.000319804 -0.000364426 24.2047 0.43986
570 0.000315923 -0.000365435 24.2047 0.439857
571 0.000311947 -0.000366339 24.2047 0.439855
572 0.000307881 -0.000367137 24.2047 0.439854
573 0.000303732 -0.000367825 24.2047 0.439853
574 0.000299508 -0.000368402 24.2047 0.439852
575 0.000295216 -0.000368866 24.2047 0.439852
576 0.000290862 -0.000369215 24.2047 0.439853
577 0.000286453 -0.000369449 24.2047 0.439854
578 0.000281995 -0.000369565 24.2047 0.439855
579 0.000277495 -0.000369562 24.2047 0.439857
580 0.000277392 -0.00036944 24.2047 0.43986
581 0.000277345 -0.000369198 24.2047 0.439863
582 0.000277275 -0.000368835 24.2047 0.439866
583 0.000277184 -0.00036835 24.2047 0.439871
584 0.000277071 -0.000367744 24.2047 0.439875
585 0.000276937 -0.000367016 24.2047 0.439881
586 0.000276782 -0.000366167 24.2047 0.439887
587 0.000276607 -0.000365197 24.2047 0.439894
588 0.000276411 -0.000364106 24.2047 0.439901
589 0.000276194 -0.000362896 24.2047 0.439909
590 0.000275958 -0.000361567 24.2047 0.439918
591 0.000275701 -0.00036012 24.2047 0.439928
592 0.000275426 -0.000358556 24.2047 0.439938
593 0.000275131 -0.000356878 24.2047 0.439949
594 0.000274817 -0.000355087 24.2047 0.43996
595 0.000274485 -0.000353184 24.2047 0.439973
596 0.000274134 -0.000351172 24.2047 0.439986
597 0.000273766 -0.000349053 24.2047 0.44
598 0.00027338 -0.000346828 24.2047 0.440015
599 0.000272977 -0.000344502 24.2047 0.440031
600 0.000272557 -0.000342076 24.2047 0.440048
601 0.000272121 -0.000339553 24.2047 0.440065
602 0.000271668 -0.000336936 24.2047 0.440084
603 0.0002712 -0.000334228 24.2047 0.440103
604 0.000270716 -0.000331432 24.2047 0.440124
605 0.000270218 -0.000328551 24.2047 0.440145
606 0.000269704 -0.000325589 24.2047 0.440168
607 0.000269177 -0.000322549 24.2047 0.440191
608 0.000268636 -0.000319435 24.2047 0.440216
609 0.000268081 -0.000316249 24.2047 0.440242
610 0.000267514 -0.000319103 24.2047 0.440268
611 0.000266934 -0.000323695 24.2047 0.440296
612 0.000266341 -0.000328261 24.2047 0.440326
613 0.000265737 -0.000332794 24.2047 0.440356
614 0.000265122 -0.000337287 24.2047 0.440388
615 0.000264496 -0.000341735 24.2047 0.440421
616 0.000263859 -0.00034613 24.2047 0.440455
617 0.000263212 -0.000350466 24.2047 0.440491
618 0.000262555 -0.000354736 24.2047 0.440528
619 0.000261889 -0.000358933 24.2047 0.440567
620 0.000261213 -0.000363049 24.2047 0.440607
621 0.00026053 -0.000367078 24.2047 0.440648
622 0.000259838 -0.000371012 24.2047 0.440691
623 0.000259138 -0.000374844 24.2047 0.440736
624 0.000258431 -0.000378567 24.2047 0.440782
625 0.000257717 -0.000382174 24.2047 0.44083
626 0.000256997 -0.000385658 24.2047 0.44088
627 0.00025627 -0.000389012 24.2047 0.440932
628 0.000255537 -0.000392228 24.2047 0.440985
629 0.000254798 -0.000395301 24.2047 0.44104
630 0.000254054 -0.000398224 24.2047 0.441098
631 0.000253306 -0.00040099 24.2047 0.441157
632 0.000252552 -0.000403595 24.2047 0.441218
633 0.000251795 -0.000406031 24.2047 0.441281
634 0.000251033 -0.000408294 24.2047 0.441346
635 0.000250268 -0.000410379 24.2047 0.441414
636 0.000249499 -0.000412281 24.2047 0.441484
637 0.000248727 -0.000413995 24.2047 0.441556
638 0.000247952 -0.000415519 24.2047 0.44163
639 0.000247174 -0.000416848 24.2047 0.441707
640 0.000246394 -0.00041798 24.2047 0.441786
641 0.000245611 -0.000418912 24.2047 0.441868
642 0.000244827 -0.000419642 24.2047 0.441953
643 0.00024404 -0.000420168 24.2047 0.44204
644 0.000243252 -0.00042049 24.2047 0.44213
645 0.000242463 -0.000420606 24.2047 0.442222
646 0.000241672 -0.000420518 24.2047 0.442318
647 0.00024088 -0.000420224 24.2047 0.442416
648 0.000240086 -0.000419726 24.2047 0.442518
649 0.000239292 -0.000419026 24.2047 0.442623
650 0.000238497 -0.000418125 24.2047 0.442731
651 0.000237702 -0.000417025 24.2047 0.442842
652 0.000236905 -0.00041573 24.2047 0.442957
653 0.000236109 -0.000414242 24.2047 0.443075
654 0.000235311 -0.000412565 24.2047 0.443196
655 0.000234514 -0.000410703 24.2047 0.443321
656 0.000233716 -0.00040866 24.2047 0.44345
657 0.000232918 -0.000406441 24.2047 0.443583
658 0.000232119 -0.00040405 24.2047 0.44372
659 0.000231321 -0.000401494 24.2047 0.443861
660 0.000230522 -0.000398777 24.2047 0.444006
661 0.000229724 -0.000395905 24.2047 0.444155
662 0.000228925 -0.000392885 24.2047 0.444308
663 0.000228126 -0.000389721 24.2047 0.444466
664 0.000227328 -0.000386422 24.2047 0.444629
665 0.00022653 -0.000382992 24.2047 0.444796
666 0.000225731 -0.000379439 24.2047 0.444968
667 0.000224933 -0.000375769 24.2046 0.445145
668 0.000224135 -0.000371989 24.2046 0.445327
669 0.000223338 -0.000368106 24.2046 0.445515
670 0.00022254 -0.000364125 24.2046 0.445707
671 0.000221743 -0.000360055 24.2046 0.445906
672 0.000220946 -0.000355901 24.2046 0.44611
673 0.00022015 -0.000351669 24.2046 0.446319
674 0.000219354 -0.000347368 24.2046 0.446535
675 0.000218558 -0.000343002 24.2046 0.446757
676 0.000217763 -0.000338578 24.2046 0.446985
677 0.000216968 -0.000334103 24.2046 0.44722
678 0.000216174 -0.000329582 24.2046 0.447461
679 0.000215381 -0.000325022 24.2046 0.447709
680 0.000214588 -0.000320427 24.2046 0.447964
681 0.000213796 -0.000315804 24.2046 0.448227
682 0.000213005 -0.000311158 24.2046 0.448497
683 0.000212215 -0.000306494 24.2046 0.448774
684 0.000211426 -0.000301817 24.2046 0.449059
685 0.000210638 -0.000297132 24.2046 0.449353
686 0.000209852 -0.000292444 24.2046 0.449655
687 0.000209066 -0.000287756 24.2046 0.449965
688 0.000208282 -0.000283074 24.2046 0.450284
689 0.0002075 -0.000278402 24.2046 0.450612
690 0.000206719 -0.000273742 24.2046 0.45095
691 0.000205941 -0.000269099 24.2046 0.451297
692 0.000205164 -0.000264476 24.2046 0.451654
693 0.000204389 -0.000259876 24.2046 0.452021
694 0.000203616 -0.000255303 24.2046 0.452398
695 0.000202846 -0.000250759 24.2046 0.452787
696 0.000202078 -0.000246247 24.2046 0.453186
697 0.000201313 -0.00024177 24.2046 0.453597
698 0.000200551 -0.000237329 24.2046 0.45402
699 0.000199792 -0.000232927 24.2046 0.454455
700 0.000199037 -0.000228565 24.2046 0.454902
701 0.000198285 -0.000224246 24.2046 0.455362
702 0.000197536 -0.000219972 24.2046 0.455836
703 0.000196792 -0.000218554 24.2046 0.456323
704 0.000196051 -0.000221712 24.2046 0.456824
705 0.000195315 -0.000224926 24.2046 0.45734
706 0.000194584 -0.0002282 24.2046 0.457871
707 0.000193857 -0.000231534 24.2046 0.458417
708 0.000193136 -0.00023493 24.2046 0.458502
709 0.00019242 -0.00023839 24.2046 0.458113
710 0.000191709 -0.000241914 24.2046 0.457757
711 0.000191005 -0.000245504 24.2046 0.457435
712 0.000190307 -0.000249162 24.2046 0.45715
713 0.000189615 -0.00025289 24.2046 0.456901
714 0.00018893 -0.000256687 24.2046 0.456693
715 0.000188252 -0.000260557 24.2046 0.456526
716 0.000187582 -0.000264499 24.2046 0.456403
717 0.000186919 -0.000268515 24.2046 0.456326
718 0.000186264 -0.000272605 24.2046 0.456297
719 0.000186009 -0.000276771 24.2046 0.456318
720 0.000188704 -0.000281012 24.2046 0.456392
721 0.000191426 -0.00028533 24.2046 0.456522
722 0.000194171 -0.000289724 24.2046 0.456709
723 0.000196935 -0.000294195 24.2046 0.456956
724 0.000199714 -0.000298742 24.2046 0.457267
725 0.000202504 -0.000303365 24.2046 0.457643
726 0.000205299 -0.000308062 24.2046 0.458088
727 0.000208094 -0.000312833 24.2046 0.458605
728 0.000210882 -0.000317676 24.2046 0.459196
729 0.000213657 -0.000322589 24.2046 0.459865
730 0.000216413 -0.00032757 24.2046 0.460614
731 0.000219141 -0.000332616 24.2046 0.461447
732 0.000221833 -0.000337724 24.2046 0.462366
733 0.000224481 -0.00034289 24.2046 0.463374
734 0.000227077 -0.000348111 24.2046 0.464475
735 0.000229609 -0.000353381 24.2046 0.465672
736 0.000232069 -0.000358696 24.2046 0.466967
737 0.000234446 -0.00036405 24.2046 0.468363
738 0.000236729 -0.000369436 24.2046 0.469863
739 0.000238907 -0.000374848 24.2046 0.471469
740 0.000240968 -0.000380279 24.2046 0.473185
741 0.0002429 -0.000385721 24.2046 0.475012
742 0.000244693 -0.000391164 24.2046 0.476953
743 0.000246333 -0.000396601 24.2046 0.479009
744 0.000247808 -0.000402022 24.2046 0.481183
745 0.000249107 -0.000407416 24.2046 0.483475
746 0.000250218 -0.000412774 24.2046 0.485888
747 0.000251129 -0.000418083 24.2046 0.488422
748 0.000251828 -0.000423333 24.2046 0.491077
749 0.000252306 -0.000428512 24.2046 0.493854
750 0.000252551 -0.000433607 24.2046 0.496754
751 0.000252555 -0.000438606 24.2046 0.499775
752 0.000252307 -0.000443496 24.2046 0.502916
753 0.000251802 -0.000448264 24.2046 0.506178
754 0.000251031 -0.000452897 24.2046 0.509557
755 0.000249988 -0.000457381 24.2046 0.513053
756 0.00024867 -0.000461704 24.2046 0.5158
757 0.000247071 -0.000465851 24.2046 0.515906
758 0.000245191 -0.00046981 24.2046 0.516013
759 0.000243027 -0.000473567 24.2046 0.516121
760 0.000240581 -0.00047711 24.2046 0.516231
761 0.000237853 -0.000480427 24.2046 0.516341
762 0.000234848 -0.000483504 24.2046 0.516453
763 0.000231568 -0.000486331 24.2046 0.516566
764 0.000229721 -0.000488897 24.2046 0.516681
765 0.000233284 -0.00049119 24.2046 0.516796
766 0.000236924 -0.000493202 24.2046 0.516913
767 0.000240642 -0.000494923 24.2046 0.517032
768 0.000244439 -0.000496345 24.2046 0.517151
769 0.000248317 -0.000497461 24.2046 0.517272
770 0.000252278 -0.000498264 24.2046 0.517394
771 0.000256323 -0.000498749 24.2046 0.517518
772 0.000260455 -0.000498911 24.2046 0.517642
773 0.000264674 -0.000498747 24.2046 0.517768
774 0.000268982 -0.000498254 24.2046 0.517896
775 0.000273382 -0.000497433 24.2046 0.518025
776 0.000277873 -0.000496281 24.2046 0.518155
777 0.000282458 -0.000494802 24.2046 0.518287
778 0.000287138 -0.000492996 24.2046 0.51842
779 0.000291913 -0.000490869 24.2046 0.518554
780 0.000296786 -0.000488423 24.2046 0.51869
781 0.000301756 -0.000485665 24.2046 0.518827
782 0.000306824 -0.000482601 24.2046 0.518966
783 0.00031199 -0.00047924 24.2046 0.519105
784 0.000317255 -0.000475589 24.2046 0.519247
785 0.000322618 -0.00047166 24.2046 0.51939
786 0.000328078 -0.000467461 24.2046 0.519534
787 0.000333635 -0.000463006 24.2046 0.519679
788 0.000339288 -0.000458304 24.2046 0.519826
789 0.000345033 -0.000453371 24.2046 0.519975
790 0.00035087 -0.000448217 24.2046 0.520124
791 0.000356795 -0.000442858 24.2046 0.520275
792 0.000362805 -0.000437307 24.2046 0.520428
793 0.000368896 -0.000431579 24.2046 0.520582
794 0.000375064 -0.000425689 24.2046 0.520737
795 0.000381303 -0.000419651 24.2046 0.520893
796 0.000387607 -0.00041348 24.2046 0.521051
797 0.000393969 -0.00040719 24.2046 0.52121
798 0.000400382 -0.000400797 24.2046 0.521371
799 0.000406838 -0.000394316 24.2046 0.521532
800 0.000413327 -0.00038776 24.2046 0.521695
801 0.000419839 -0.000381143 24.2046 0.521859
802 0.000426363 -0.000374479 24.2046 0.522024
803 0.000432888 -0.000367782 24.2046 0.52219
804 0.0004394 -0.000361064 24.2046 0.522358
805 0.000445886 -0.000354337 24.2046 0.522526
806 0.00045233 -0.000347613 24.2046 0.522695
807 0.000458718 -0.000340904 24.2046 0.522865
808 0.000465033 -0.00033422 24.2046 0.523036
809 0.000471258 -0.000327571 24.2046 0.523208
810 0.000477375 -0.000320966 24.2046 0.52338
811 0.000483365 -0.000314415 24.2046 0.523553
812 0.000489209 -0.000307925 24.2046 0.523727
813 0.000494887 -0.000301504 24.2046 0.523901
814 0.000500379 -0.000295158 24.2046 0.524075
815 0.000505664 -0.000288895 24.2046 0.52425
816 0.000510722 -0.00028272 24.2046 0.524424
817 0.000515532 -0.000276637 24.2046 0.524599
818 0.000520074 -0.000270651 24.2046 0.524774
819 0.000524328 -0.000264767 24.2046 0.524948
820 0.000528273 -0.000258987 24.2046 0.525123
821 0.00053189 -0.000253315 24.2046 0.525296
822 0.000535162 -0.000247753 24.2046 0.52547
823 0.00053807 -0.000242302 24.2046 0.525642
824 0.0005406 -0.000236964 24.2046 0.525814
825 0.000542734 -0.00023174 24.2046 0.525985
826 0.000544461 -0.000226631 24.2046 0.526154
827 0.000545768 -0.000221637 24.2046 0.526323
828 0.000546646 -0.000216758 24.2046 0.526489
829 0.000547085 -0.000211993 24.2045 0.526655
830 0.000547079 -0.000207341 24.2045 0.526819
831 0.000546624 -0.000202803 24.2045 0.52698
832 0.000545717 -0.000198376 24.2045 0.52714
833 0.000544358 -0.000194058 24.2045 0.527298
834 0.000542548 -0.00018985 24.2045 0.527453
835 0.000540292 -0.000185747 24.2045 0.527606
836 0.000537594 -0.00018175 24.2045 0.527757
837 0.000534464 -0.000177855 24.2045 0.527905
838 0.000530909 -0.00017406 24.2045 0.52805
839 0.000526941 -0.000170364 24.2045 0.528192
840 0.000522574 -0.000166763 24.2045 0.528331
841 0.000517821 -0.000163257 24.2045 0.528467
842 0.000512699 -0.000159841 24.2045 0.528599
843 0.000507225 -0.000156513 24.2045 0.528729
844 0.000501416 -0.000153272 24.2045 0.528855
845 0.000495291 -0.000151737 24.2045 0.528977
846 0.000488872 -0.000150615 24.2045 0.529096
847 0.000482177 -0.000149475 24.2045 0.529212
848 0.000475228 -0.000148316 24.2045 0.529324
849 0.000468046 -0.000147139 24.2045 0.529432
850 0.000460653 -0.000145944 24.2045 0.529536
851 0.000453069 -0.00014473 24.2045 0.529637
852 0.000445316 -0.0001435 24.2045 0.529734
853 0.000437415 -0.000142252 24.2045 0.529827
854 0.000429386 -0.000140987 24.2045 0.529917
855 0.000421249 -0.000139706 24.2045 0.530002
856 0.000413025 -0.00013841 24.2045 0.530085
857 0.000404731 -0.000137613 24.2045 0.530163
858 0.000396387 -0.000138075 24.2045 0.530238
859 0.000388009 -0.000138454 24.2045 0.530309
860 0.000379615 -0.000138753 24.2045 0.530376
861 0.000371219 -0.000138975 24.2045 0.53044
862 0.000362838 -0.000139121 24.2045 0.530501
863 0.000354485 -0.000139195 24.2044 0.530558
864 0.000346173 -0.000139198 24.2044 0.530611
865 0.000337915 -0.000139135 24.2044 0.530662
866 0.000329722 -0.000139006 24.2044 0.530709
867 0.000321604 -0.000138815 24.2044 0.530753
868 0.000313572 -0.000138565 24.2044 0.530794
869 0.000305633 -0.000138258 24.2044 0.530832
870 0.000297796 -0.000137897 24.2044 0.530867
871 0.000290068 -0.000137485 24.2044 0.530899
872 0.000282456 -0.000137024 24.2044 0.530928
873 0.000274964 -0.000136516 24.2044 0.530955
874 0.000267599 -0.000135965 24.2044 0.530979
875 0.000260364 -0.000135372 24.2044 0.531
876 0.000253263 -0.000134741 24.2044 0.531019
877 0.000246299 -0.000134072 24.2044 0.531036
878 0.000239474 -0.000133369 24.2044 0.53105
879 0.000232791 -0.000132634 24.2044 0.531062
880 0.00022625 -0.000131868 24.2044 0.531072
881 0.000219854 -0.000131074 24.2044 0.53108
882 0.000213602 -0.000130254 24.2044 0.531086
883 0.000207495 -0.00012941 24.2044 0.53109
884 0.000201532 -0.000128542 24.2044 0.531093
885 0.000195714 -0.000127654 24.2044 0.531093
886 0.000190039 -0.000126747 24.2044 0.531092
887 0.000184507 -0.000125822 24.2044 0.53109
888 0.000179115 -0.000124881 24.2044 0.531085
889 0.000173863 -0.000123925 24.2044 0.53108
890 0.000168749 -0.000122956 24.2044 0.531073
891 0.000163771 -0.000121974 24.2044 0.531064
892 0.000158927 -0.000120983 24.2044 0.531054
893 0.000154216 -0.000119981 24.2044 0.531044
894 0.000149633 -0.000118971 24.2044 0.531032
895 0.000145178 -0.000117954 24.2044 0.531019
896 0.000140848 -0.00011693 24.2044 0.531004
897 0.000136641 -0.000115901 24.2044 0.530989
898 0.000132553 -0.000114868 24.2044 0.530973
899 0.000128583 -0.000113831 24.2044 0.530956
900 0.000124727 -0.000112792 24.2044 0.530939
901 0.000122152 -0.00011175 24.2043 0.53092
902 0.00012178 -0.000110707 24.2043 0.530901
903 0.000121408 -0.000109664 24.2043 0.530881
904 0.000121035 -0.000108621 24.2043 0.53086
905 0.000120663 -0.000107579 24.2043 0.530839
906 0.00012029 -0.000106538 24.2043 0.530817
907 0.000119916 -0.000105499 24.2043 0.530795
908 0.000119543 -0.000104462 24.2043 0.530772
909 0.000119169 -0.000103428 24.2043 0.530749
910 0.000118794 -0.000102398 24.2043 0.530725
911 0.000119139 -0.000101371 24.2043 0.530701
912 0.000121288 -0.000100349 24.2043 0.530677
913 0.000123488 -9.93309e-05 24.2043 0.530652
914 0.000125738 -9.8318e-05 24.2043 0.530626
